?cluster	?metatype	?type	?mention_span	?is_negated	?type_statement_confidence	?cluster_membership_confidence	?mention_type_justification_confidence
cluster-NILV30019	Event	Q1717246	L0C04936H:L0C04959A:(2860,0)-(2866,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-NILV30020	Event	Q23841	L0C04936H:L0C04959A:(2928,0)-(2931,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-NILV30056	Event	Q66869562	L0C04936H:L0C04959A:(2973,0)-(2981,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-NILV30057	Event	Q179661	L0C04936H:L0C04959A:(3077,0)-(3085,0)	Negated	"1.0"	"1.0"	"1.0"
cluster-NILV30058	Event	Q179661	L0C04936H:L0C04959A:(3148,0)-(3156,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-NILV30059	Event	EMPTY_TBD	L0C04936H:L0C04959A:(3387,0)-(3396,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-NILV30060	Event	Q11398090	L0C04936H:L0C04959A:(2263,0)-(2292,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q1049511	Entity	Q15621286	L0C04936H:L0C04959A:(1156,0)-(1163,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q1130172	Entity	Q43229	L0C04936H:L0C04959A:(3122,0)-(3132,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q116947	Entity	Q15621286	L0C04936H:L0C04937P:(239,451)-(552,574)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q116947	Entity	Q15621286	L0C04936H:L0C04959A:(1,0)-(18,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q116947	Entity	Q15621286	L0C04936H:L0C04959A:(1009,0)-(1026,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q116947	Entity	Q15621286	L0C04936H:L0C04959A:(115,0)-(132,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q116947	Entity	Q15621286	L0C04936H:L0C04959A:(2114,0)-(2122,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q146699	Entity	Q515	L0C04936H:L0C04959A:(1490,0)-(1495,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q146699	Entity	Q515	L0C04936H:L0C04959A:(730,0)-(735,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q148	Entity	Q6256	L0C04936H:L0C04959A:(1479,0)-(1483,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q148	Entity	Q6256	L0C04936H:L0C04959A:(675,0)-(679,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q18	Entity	Q5107	L0C04936H:L0C0492WM:(101,106)-(139,132)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q189	Entity	Q6256	L0C04936H:L0C0492WM:(104,32)-(116,44)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q2	Entity	Q27096213	L0C04936H:L0C0492WM:(10,18)-(147,141)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q2	Entity	Q27096213	L0C04936H:L0C04959A:(2662,0)-(2666,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q218	Entity	Q6256	L0C04936H:L0C04959A:(2509,0)-(2515,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q223	Entity	Q56061	L0C04936H:L0C0492WM:(79,29)-(117,55)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q23666	Entity	Q205895	L0C04936H:L0C04959A:(340,0)-(346,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q290267	Entity	Q15621286	L0C04936H:L0C04959A:(1133,0)-(1140,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q333618	Entity	Q15621286	L0C04936H:L0C04959A:(1143,0)-(1150,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C0492VM:(147,159)-(289,188)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04936X:(270,274)-(483,340)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(1031,0)-(1032,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(1169,0)-(1170,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(1520,0)-(1521,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(1945,0)-(1946,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(1997,0)-(1998,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(247,0)-(248,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(2577,0)-(2578,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(2618,0)-(2619,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(3317,0)-(3318,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(3381,0)-(3382,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3394318	Entity	Q327245	L0C04936H:L0C04959A:(3432,0)-(3441,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q355	Entity	Q15621286	L0C04936H:L0C04937P:(7,392)-(141,469)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q355	Entity	Q15621286	L0C04936H:L0C04959A:(1,0)-(8,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q355	Entity	Q15621286	L0C04936H:L0C04959A:(1009,0)-(1016,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q355	Entity	Q15621286	L0C04936H:L0C04959A:(115,0)-(122,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q355	Entity	Q15621286	L0C04936H:L0C04959A:(2475,0)-(2482,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q38	Entity	Q6256	L0C04936H:L0C04959A:(1359,0)-(1363,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3875225	Entity	Q1244442	L0C04936H:L0C04959A:(1490,0)-(1506,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3875225	Entity	Q43229	L0C04936H:L0C04959A:(1546,0)-(1559,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3875225	Entity	Q43229	L0C04936H:L0C04959A:(1575,0)-(1577,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3875225	Entity	Q43229	L0C04936H:L0C04959A:(1660,0)-(1662,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q3875225	Entity	Q43229	L0C04936H:L0C04959A:(730,0)-(746,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q46	Entity	Q5107	L0C04936H:L0C0492WM:(94,16)-(140,53)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q46997916	Entity	Q15621286	L0C04936H:L0C0492VY:(1,29)-(166,188)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q48	Entity	Q5107	L0C04936H:L0C0492WM:(22,17)-(85,42)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q49	Entity	Q5107	L0C04936H:L0C0492WM:(40,46)-(113,121)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q668	Entity	Q6256	L0C04936H:L0C04959A:(1349,0)-(1353,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q7817	Entity	Q484652	L0C04936H:L0C04959A:(2645,0)-(2647,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q7817	Entity	Q484652	L0C04936H:L0C04959A:(2662,0)-(2686,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q7817	Entity	Q484652	L0C04936H:L0C04959A:(2705,0)-(2706,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q788	Entity	Q27096213	L0C04936H:L0C0492WM:(48,16)-(111,46)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q794	Entity	Q6256	L0C04936H:L0C04959A:(1514,0)-(1517,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q866	Entity	Q15621286	L0C04936H:L0C04959A:(2220,0)-(2226,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q956	Entity	Q515	L0C04936H:L0C04959A:(963,0)-(969,0)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q97	Entity	Q27096213	L0C04936H:L0C0492WM:(104,48)-(143,105)	NotNegated	"1.0"	"1.0"	"1.0"
cluster-Q98	Entity	Q27096213	L0C04936H:L0C0492WM:(7,43)-(100,139)	NotNegated	"1.0"	"1.0"	"1.0"
